Cr_SNR	Cr_FWHM	residual_water_ampl	freqShift	relResA
99.8413373243058	7.13369251747565	657.13130305993	-0.618231826300555	10.4161891157396
95.162717614078	7.0664475483273	3874.54813047392	-0.392629490055701	2.61328494803886
91.8955147531115	6.91499292324977	1596.01631260872	-1.47028462291203	3.25889540724164
95.7568740654921	5.41347802990748	1709.72462963888	-0.508376945486339	13.6541111674424
110.146739021383	5.71133262863593	1590.69885423303	-0.313067601636813	2.71768473264748
125.804566654333	6.09511224448849	1217.33979269302	-0.273521063422979	6.11443808334389
128.43468975212	5.83076108402841	6311.60211135406	-1.43903594611807	8.16132280902562
82.3759565296828	5.22350707322666	1232.25170539802	-0.493341149925903	22.734745888861
126.464105547103	5.92483826560473	971.150127448024	0.231496447293962	5.94334350625889
122.751129088649	5.81470510231248	1049.20128899502	0.375293985332704	17.3357439112155
107.023505452833	5.57002794883068	1062.72472964649	-0.488137267494912	13.6035570118943
115.603985679641	5.51364883124333	2441.88695795079	-0.262047648767302	3.49898412677584
129.502222919279	5.88231309551261	938.362288474829	-0.415377016787534	5.13172480769987
72.4476863750478	6.76657512456136	1206.69284721889	-0.534620094241848	10.4561785405746
126.065979800296	5.94726855473038	1444.04112078761	-0.307325276286999	6.99826456639708
99.9037161506925	5.54776182966556	2347.58256946696	0.205541515299099	4.48821864929557
101.711794478947	5.59845256432448	1109.76243789996	0.223455299246058	2.95450565395923
120.498248628285	5.75193227699065	2089.86244812866	0.0436829045780809	6.27390854582088
95.5914533295048	5.31124361208794	981.809424699729	0.512140082468316	11.1082880201679
137.141308786886	6.2337572108454	2101.88249091795	-1.42363546488304	19.992558013871
90.9991325591018	5.39776688911507	2427.0699871064	-0.292487779054617	7.68823745986026
114.919031441107	5.74436775002038	1537.30502692692	0.285483044987362	2.68820468677917
108.17667917174	5.7634653866989	1325.63991602642	0.45074453240599	5.69527289116732
118.283441690354	5.78889769351009	789.541769392972	0.389284911536993	4.27618247826954
117.126807658737	7.42977148343091	699.931416185647	0.565418923422256	28.4016835435547
90.0107788279137	5.27496431563415	1545.37005723535	-0.471918395613083	13.8915287345634
106.520927631284	5.62929294097174	1401.27870336946	-0.32024271398795	5.01991529479562
124.892710807868	5.90496421692227	1230.90008874152	0.389347861731169	13.5682408955775
107.170328514221	5.79046736644702	1023.14643914515	0.362436164302963	3.67523546688443
119.817322171823	5.94528411940274	597.240698691177	1.42256551879661	3.86564230470343
122.844671820333	5.69858927518653	1043.25291337597	-0.0966407280520704	11.0343469310264
119.227010923813	5.98467917899615	2060.11401784024	-0.204328330024418	4.63380621088703
94.1944690935626	5.45248150600027	4685.33094414127	-0.48149558703824	9.03166780904647
106.189524669748	5.38529085377362	1445.34120984458	-0.434932503943608	12.0486077403323
116.76098697321	5.57376685942813	603.073598874129	0.0220426983469034	5.06749130274158
114.562329565719	7.49248796526385	1715.97742985001	0.482473948852186	4.10202253529241
117.768061911909	5.71893624737192	2497.99221690756	0.439672472103764	3.2808766663613
119.905572829085	5.53232015798984	1115.45508736553	1.16443704344331	30.9957322381062
135.316823295666	5.92566837045512	1535.44698980711	0.366517173473845	24.9019554134973
113.043591328691	5.54864594419706	933.334431807769	-0.477615934052623	3.34174395429289
123.05978164578	5.79364159870666	1965.88230260502	0.385665202869534	19.0759347899946
90.9726070202487	5.23804385785845	2210.58100311196	-1.45416151044694	13.3130097374933
107.884253758802	5.637875945416	1663.96100825095	0.311268684985518	6.03646987812345
119.778896022835	5.64703838120758	1553.86822091725	0.24043294761818	4.99443793490707
104.755236835301	5.49447335560082	2076.36476210288	1.08140137307402	25.3068965394463
105.969326597999	5.49565743369061	463.753355024101	0.426212457572917	10.8598307743535
91.9943757823631	7.00021028215033	2322.56017159207	-1.34702678307497	18.6198567477398
93.3696332889396	5.56611457420066	1441.5604578131	-0.209898112687295	8.51558515849687
123.604656398106	5.82372570845333	935.529408680494	0.0551326496060701	9.25453167616295
115.420055515896	5.97075623644841	1549.51560726933	0.219618460382986	3.33681430651086
112.595374537618	5.69940487326947	2264.24027673796	-0.0195172324387762	4.72158372284627
117.218517863451	5.70503044662904	900.363269124686	-0.219693110776027	3.81574688172223
115.086083085177	5.74947602283601	1518.62259329055	0.398943399408195	8.07414900469574
113.973832931025	5.7381165024935	2712.40104453058	0.458203923392635	3.87235413904437
116.858079032234	5.74355894821401	1580.92814053763	-0.280889579711122	4.64933776599707
102.157166161749	5.50667600613332	1309.87120681539	0.343126516450561	6.74830968602713
121.35980416133	5.86749920349323	876.034469823059	0.435015898242555	32.0831190329531
87.8186071046337	6.95921101181261	2867.38688950825	0.19439636180607	6.46007037270135
138.200676630286	6.09558626465559	1256.17327595561	-1.41291156108494	24.7548699421983
137.616372395095	6.01806006667825	959.213180660271	0.227171443089056	9.44235620873288
95.5947425661662	5.52657895464969	930.240715506728	-0.30151536683475	5.44629628209737
115.552342940604	5.68218687206676	1938.93209655529	0.405482210648056	14.5469802974989
108.817803564222	5.79199538569379	1374.72635393853	-0.483721323511344	9.98572713361446
94.9649982267553	5.50157398876487	1789.12680929317	0.346557527633519	12.1051719741026
135.912468953486	6.05522340528031	1502.44921354018	-0.291982556545527	6.29862610739696
114.71385231131	5.63364218985999	2067.35638290648	-2.43365649748238	4.61161399607652
121.154053976957	5.91086517822768	1734.67979918623	-1.45292234937143	7.18897744562725
121.450886496051	5.85285149053187	2185.35141582624	-1.4439132240633	7.95162715147786
100.424705276264	7.04983903180046	750.474511968194	0.556406695883194	24.8756904347096
109.537884609345	5.64385654247505	858.438973375718	0.235026093322578	2.48093641932391
110.61517168572	5.74155123480256	1295.05317605113	-0.252866421702233	2.84233029799468
119.806863571312	5.69179470039965	1079.20158687892	-0.269122839987542	3.01237953442159
119.024294484099	5.85853386983737	1058.23419762931	0.230080962423988	3.18519793613661
113.100508099821	5.86743543856082	898.481567456914	-0.279404013519844	2.71213630863746
116.637969840924	5.78144807416276	1889.88110528526	0.255345030533369	2.93458814336582
118.172701707544	5.87626149900514	931.701400906237	-1.44417031285295	3.32996223153781
115.302836581434	5.7835399048905	2207.46134267476	0.214098110760697	2.9717668243235
117.578916674432	5.78343786238358	2876.86027669277	0.251078133033204	3.09378021031584
110.390977855905	5.84490639820854	1321.51294295274	0.264707162634234	3.01776270831827
116.057626823248	7.25282140287548	1283.01620212677	-0.255889077441143	10.1431201488188
119.755157045369	5.79552923440373	701.790021973811	-0.25949698641372	3.10825175720164
122.228545524104	5.5814052361468	997.127460298831	-0.260745370898941	3.22385505423831
122.964071144786	5.73211338030448	2383.28809361411	0.232008593445327	3.33732328239999
113.601965840581	5.72240804941216	370.342548003411	-0.306227750158802	2.97827552567162
116.246890817258	5.8053246347617	1176.94277487243	0.233558446379978	2.92273246321371
114.58588953123	5.75708939688418	2288.3836692372	-0.282168491565636	2.80021867226004
120.810956049738	5.81646134038353	2907.96490470708	0.23129348441655	3.60911844900374
118.580067327672	5.90221796985784	2841.93201752121	0.209857806152435	3.39668476153922
108.278153760016	5.87391563864051	1279.22539148032	0.252921640732401	3.03900476978814
109.280700245608	5.78739256061403	1029.41375957784	-0.310504372801085	2.94552802129306
104.49747208228	7.26232448479496	1512.04773880569	1.35505656449561	2.61995273035435
109.193924038946	5.4702014320429	701.40141680239	-0.343479666846756	2.00914165319405
105.145759751272	5.56597951761111	774.535818541886	-0.159820726880768	2.5377145011419
120.204719814002	5.57248189375165	2658.89192816052	-0.481438022369723	3.13466286569412
116.719453874214	5.60468247400571	816.086298741309	-0.36110127270649	2.51392794544773
123.415770424672	5.51959864179757	2220.43809099609	-0.234356576432808	2.85175821061424
112.023802788225	5.54920233971632	657.603194462577	0.217126703573768	2.25501903886897
108.950248059689	5.5399804731097	1007.02252608703	-0.2360139970591	2.21285199469505
103.97312985381	5.60152354759412	1187.21122953568	-0.278243273604836	1.96432155927247
113.023060754548	5.57916232300151	290.659594159541	0.222887597193177	2.73144701727236
121.120308893205	5.58027377294857	3705.30136075418	-0.32981402235135	2.65287580610238
