Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr
0.80517187267759	1.3947441917144	3.70757716635782	0.87560852992706	0.545022057606732	0.951130571319789	1.01609307222324	2.07484102273111	6.08334452684609	4.37273424878628	0.213933558521832	8.52859404254633	1.01223688228801	0.158143661422676	2.59963923793627	2.85750531877504	0.101422649258349	0.733347707877156	2.46164742982292	0	0.901323561863631	1.8162981817289	2.90988936525937	0.428372374517692	1.22012005559275	0.428519402535456	9.54083092483434	8.1581855495772	1.10927423274247	6.3072164042941
0.124658320944998	1.65405266337705	3.86695424953762	1.63834384496567	0.686617779180274	0.730465043892178	1.87313802765677	2.42723093833437	6.12492721590582	4.55528046557574	0.147785604051903	8.68472121698514	0.880070370437366	0.479110177478865	2.56144722879184	3.21916742216437	0.196023676647858	2.05071350261591	2.6428864145267	0	1.24311869970664	1.81075630574686	2.79755716580333	0.834691362005479	1.46713078409491	0.411024602821616	9.56479158742251	8.55215815424019	1.20957522137104	6.42840147832946
0	1.61199165867498	4.94488462812965	0	0.280788231206979	0.578326726442689	1.23781020018459	1.47287153803362	6.41051643613252	4.36748010616068	0.223123426555709	7.91507195933606	0.934909448233951	0.471214016995814	0.932786929817738	2.39403530648285	0.44665210766389	3.57466061441762	1.76186775296733	0.0394871324340895	1.19338880977708	0.596767805890501	1.49806015338358	1.37060877261935	1.84329500032759	0.41390612025881	8.84998140757001	7.88338797416614	1.0495407434385	5.87767155794739
1.63949326702843	1.88113944314572	3.87854005189141	0.583092700089773	0.747681706845239	0.618399137395691	1.85444356497549	2.1897077499908	6.77517781489621	4.90066703679575	0.0988376196801525	9.08348995854771	1.2554407260405	0.579628699068995	3.08021382312288	2.72819772552423	0.258475423507232	1.89705710684317	3.20008372057891	0	1.24632100348011	2.46401012945344	3.1940770210498	0.731103908898623	1.74733970097143	0.5359523864574	10.3389306845882	8.96488556488701	1.19802783646469	6.95875387501428
0.937018627707362	1.8445304739937	3.4320228168723	0.841738144606336	1.15970871145323	0.545824129905066	1.61483202930044	1.82599125871171	6.15812103572117	4.82822988683854	0.145336424030203	8.74970544666468	1.21977079688629	0.488599697530488	2.92667529454148	2.32032462141083	0.122884023239744	0.867929297983789	2.29163621136345	0	1.16427716154033	1.60281280991672	2.5975815832736	0.668981920507233	1.2115670586524	0.392348588427604	9.96947624355097	7.98411229443288	1.03442382743555	6.35869811141378
0	1.96604846636766	2.96422543941615	1.72368208707219	0.666252318150533	1.02060561079942	1.64990261864364	1.5974131383228	6.2986099440381	4.1077071293246	0.0597123994750635	8.83613952152575	0.560159639147307	0.194553901000301	3.25421331902539	5.01744303509965	0.22003408101072	0.540533206634694	2.39200854579994	0	1.18248322114108	1.54568681676574	2.53936680258291	1.34931227680615	1.60858877903234	0.53509691315348	9.39629916067306	7.8960230823609	1.21515951179972	6.21843875844154
0.32256532333715	1.78424120297235	3.63014401849106	1.73091878825273	0.607765158201572	1.23847229340809	1.71381595904243	2.69177275294913	6.55420182803678	5.30694031782063	0.121307147586914	9.59979459405812	1.37810511372855	0.0742494151032792	4.27330060835715	3.44700161737313	0	0.186789766941768	3.38075284641843	0	1.57778784614316	2.53288490979091	4.23536844515503	0.764074407920552	1.70220917004295	0.35843085910654	10.9778997077867	9.24597458098591	1.31272170851137	7.90344462684821
0.0102125155291445	1.63948847808014	2.58274179222708	0	0.775699402717254	0.849763058418085	0.815232485445528	1.5023095717618	5.63270335858702	4.93672566531642	0.15685003015519	7.20973876514193	1.21413465414284	0.0854107120763983	3.2239591834202	1.74705450867054	0.00413790923481087	0.740057560296281	2.18009384771497	0	0.994064782134815	1.96281671579927	2.89834485018813	0.749229272400653	1.12757582119665	0.349627044499946	8.42387341928477	7.13501293034882	0.935173770494483	5.80670097564728
0	2.131459411792	4.82352615270887	1.76799700393436	1.22070765852921	0.388645191971286	1.59272617140143	1.93497467752588	6.86084717615244	6.51196775411805	0.541209530758071	8.53879261156171	0.97367509485905	0.763099231046396	1.68940823050591	2.01438485213166	0.268455925007917	2.35386058586697	1.72172860018515	0	0.793333379043874	1.81569051546295	2.40119048689106	0.872669512971705	1.24868081762062	0.574644365490786	9.51246770642076	8.79582185367832	1.15174442301768	6.51293438321479
0	1.67134559107257	3.0073005304076	1.0724697595727	0.427623936194645	1.02635093849726	1.60975741253637	2.02809348189021	7.0274598214026	6.43590237391254	0.156086696214384	8.98672236839304	1.19292887931268	0.275624169928619	3.66038691550954	2.73187584829083	0	1.10293576506775	2.98214989543393	0	1.4241959937357	1.98835435775788	3.39525591654119	1.77998868335461	1.98090520814906	0.686660404867333	10.1796512477057	9.05555330329281	1.30197510842588	6.66768744591714
