Asc	Asp	Cr	CrCH2	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	MM09	MM12	MM14	MM17	MM20	Lip09	Lip13	Lip20	tNAA	Glx	tCho	tCr
0.898507488061993	1.55642309761629	4.13735993467087	0.977109170659576	0.608201076734201	1.06138573571076	1.13387869713386	2.3153568309118	6.78852651876085	4.87962210201654	0.238732761044404	9.5172296374258	1.12957549722118	0.176475692705565	2.90098971512487	3.18874766148771	0.113179574336922	0.818357457879767	2.7470018808644	0	1.00580509203339	2.02684367427012	3.2472040726197	0.478029349066897	1.36155651170353	0.478193420589262	10.646805134647	9.10388334967266	1.23786142841632	7.03834964979573
0.117608982400479	1.56051717287616	3.64828076320707	1.54569667686698	0.647790036760552	0.689157770135421	1.76721341710958	2.28997277152818	5.77856697955619	4.29768262594781	0.139428434253124	8.19360646781164	0.830303022881399	0.45201684094449	2.41659922712783	3.03712581580955	0.184938678478809	1.93474712645933	2.49343308538289	0	1.17282122979991	1.70835933678349	2.63935731672872	0.787490164794117	1.38416559165714	0.387781456648531	9.02390949069303	8.06853975108437	1.14117461107991	6.0648799903349
0	1.80846824341441	5.54758876647737	0	0.315011927344414	0.648815714064618	1.38867991429205	1.65239155477528	7.19185818130171	4.89980765919603	0.250318684415206	8.87979550375902	1.04886029558549	0.528647639708716	1.04647907535329	2.68583078708106	0.501092017577941	4.01035586466515	1.97661189075653	0.0442999966198636	1.3388442507835	0.669504472828458	1.6806502685911	1.53766455681585	2.06796384670942	0.464354806189384	9.92865579934451	8.84424973607699	1.17746335377333	6.59406784183066
1.60041194801674	1.83629789840654	3.78608559409281	0.569193264036036	0.729858890556776	0.603658086333666	1.81023838157554	2.13751072738585	6.61367493417699	4.78384769042405	0.0964815840545371	8.86696283034982	1.22551423564168	0.565811835924628	3.00678941726127	2.66316448154427	0.252314031639442	1.8518361257834	3.1238019234754	0	1.21661190390189	2.40527444090027	3.11793840827355	0.713676264839953	1.70568759928319	0.523176654704516	10.0924770659915	8.75118566156284	1.16946992225829	6.79287501135408
1.00629926177983	1.98091009017801	3.68577734199401	0.903973996335338	1.2454544506446	0.586180896242144	1.73422836102993	1.96100013524157	6.61343592214305	5.18521620292304	0.156082207852317	9.39663510565707	1.30995736493577	0.524725443435189	3.14306578469231	2.49188317560801	0.131969737008589	0.932101653064404	2.4610736217756	0	1.25036067962894	1.72132047293105	2.78963977061665	0.718444642234716	1.30114706438839	0.421357786516023	10.7065924705928	8.57443605738462	1.11090633967733	6.82884312668633
0	1.97593679358752	2.97913414161744	1.73235142192917	0.669603263483551	1.02573879160073	1.65820087641965	1.60544739794927	6.33028907973712	4.12836702297064	0.060012725614115	8.88058127382426	0.562976986685783	0.195532418401016	3.27058052801958	5.04267848549001	0.221140752097306	0.543251842167763	2.40403925797117	0	1.18843057250228	1.55346091658325	2.55213865958681	1.35609870223924	1.61667924703522	0.537788206609421	9.44355826051004	7.93573647768639	1.22127121000174	6.24971466963702
0.306292286236791	1.69422835536811	3.44700756823225	1.64359599308201	0.577104128474634	1.17599283848748	1.62735598127372	2.55597601751178	6.22355013737317	5.03921148761708	0.115187346199716	9.11549636891488	1.30858134901668	0.0705036203781818	4.05771767271686	3.2731044835331	0	0.177366445253114	3.21019788431729	0	1.49819032496155	2.40510387715683	4.02169914205496	0.725527762363955	1.61633474098125	0.340348448363158	10.4240777179316	8.77952615488495	1.24649645886566	7.50472524094911
0.0126497080167501	2.03074849534912	3.19910696449801	0	0.960818216152341	1.05255698674172	1.00978577483928	1.86083217002927	6.97693458852073	6.11486347774301	0.19428191597059	8.9303257356936	1.5038849952389	0.105793774921158	3.99334935763881	2.16398490273634	0.00512541141022441	0.916670532996543	2.70036804781415	0	1.23129597285352	2.4312382462871	3.59002793994306	0.928031052332147	1.39666910313914	0.433064705268957	10.4342107309325	8.83776675855	1.15835076166287	7.19245632213682
0	1.87652458030256	4.24660462179787	1.55653437144028	1.07470398634886	0.342160986841113	1.40222694074817	1.70354055280256	6.04025030761688	5.73309887541632	0.476477751320487	7.51750379718943	0.857217941201756	0.671828164470951	1.48734526830351	1.77345281280125	0.236347048983535	2.07232529202664	1.51579993547287	0	0.698446134096783	1.59852346408226	2.11399426407632	0.768293209109384	1.09933139437424	0.505913587099103	8.37472173839119	7.74379086041943	1.01398915131206	5.73394989010139
0	1.60109261409118	2.88089231413722	1.02738979900982	0.409649284688313	0.983209526426517	1.54209321965334	1.9428450416751	6.73206910406219	6.16537705362927	0.149525781981671	8.60897643538124	1.14278556631599	0.264038643530644	3.5065270082038	2.61704477319114	0	1.05657520305763	2.85679885548263	0	1.36433164916248	1.90477630324148	3.25254046796803	1.70516902626705	1.89764026956679	0.657797470789038	9.75176200169723	8.67491414573729	1.24724816995716	6.38741932234102
0.931517049031531	1.50618355532257	1.1382869967286	1.03325384615134	1.07006491228134	1.11879153345878	1.469069895229	0	6.5245652962355	7.29913788718802	0.476360124523661	9.29599122046211	0.515828097510044	0.00854514530061769	6.1477255195309	1.30866658106646	0	0.583541035610989	1.40971761319317	1.84250440762983	1.04282532780756	0.0184181626697415	1.54657026302577	1.7196902228949	2.72907489689811	0.778600218526068	9.81181931797215	6.5245652962355	1.12733667875939	7.2860125162595
